SKOD	ARAC	KATEGORİ	ÜRÜN ADI	DURUM	AÇIKLAMA	Ü1	Ü2	Ü3	TARİH
RE-RE-040	RENAULT		FAN REZISTANSI RENAULT CLIO III - TRAFIC I		7701049661 - 8200045082 -	S02-060			
RE-RE-041	RENAULT - DACIA		FAN REZISTANSI RENAULT CLIO IV - CAPTUR - DACIA DOKKER - LODGY		255505230R - 255505230R -	S02-064	S04-004		
RE-RE-042	RENAULT		FAN MOTOR REZISTANSI RENAULT MASTER III  214934359R		7701040717  7701042681 214934359R	S02-060			
RE-RE-043	RENAULT		FAN REZISTANSI RENAULT FLUENCE - MEGANE III		214936501R - 214936501R -	S02-060			
RE-RE-044	RENAULT		KALORİFER REZİSTANSI CLIO III-MODUS		7701209803 7701060001	S10-001			
RE-RE-045	RENAULT		KALORIFER REZISTANSI RENAULT KANGOO III 2008--		7701068978 - 7701068978 -	S10-001			
RE-RE-046	RENAULT		KALORİFER REZİSTANSI RENAULT CLIO II - KANGOO II - MEGANE - SCENIC		41400 - 7701050890	S02-046	S03-032	S15-001	
RE-RE-047	RENAULT		KALORIFER REZISTANSI RENAULT CLIO II 1.5		7701057684 - 7701057684 -	S02-046	S03-032	S15-001	
RE-RE-048	RENAULT		KALORIFER REZISTANSI RENAULT CLIO - KANGOO		7701045553 - 7701045553 -	S03-032	S02-055		
RE-RE-049	RENAULT		FAN REZİSTANSI RENAULT TALISMAN MEGANE IV 1.5dCi CLIO IV 1.5dCi		255507773R	S02-064	S04-032		12.04.2025
RE-FI-001	FIAT		FAN REZISTANSI FIAT DOBLO - ALBEA - PALIO		51736774 - 46533716 - 71733587				
RE-FI-002	FIAT - PEUGEOT		FAN REZİSTANSI (BORDO) FIAT DOBLO - ALBEA - PALIO - FIORINO - DUCATO - PUNTO - PEUGEOT BOXER		HLR.100140 1267.A4 1267.H9 1267.J0 1267.J1				
RE-FI-003	FIAT		KALORIFER REZISTANSI FIAT FIORINO / G. PUNTO / LİNEA / DUCATO & NEMO / JUMPER & BOXER / BİPPER & CORSA D/E		55702407 - 77364061 - 77364555	S05-028			
RE-FI-004	FIAT		KALORIFER REZISTANSI FIAT DOBLO		46723713 - 46722909 - 46723713	S05-030			
RE-FI-005	FIAT		KALORIFER REZISTANSI FIAT DUCATO - PEUGEOT BOXER -JUMPER 2.0 HDI		1306600080 - 1306600080 - 71732249 - 6441.A8				
RE-FI-006	FIAT - OPEL		FAN REZISTANSI FIAT GRANDE PUNTO - OPEL CORSA D *** 3 FİŞLİ / SİYAH		55703589 - 55704057 - 1341641	S03-114			
RE-FI-007	FIAT		KALORIFER REZISTANSI FIAT TEMPRA TIPO		40527197				
RE-FI-008	FIAT		KALORIFER REZISTANSI FIAT TEMPRA TIPO    *** KLIMASIZ		7734133 - 7772658 - 7596234				
RE-FI-009	FIAT		FAN REZISTANSI FIAT LINEA		51799364 - 55702180	S02-065			
RE-FI-010	FIAT		KALORIFER REZISTANSI ( KLIMALI ) FIAT BRAVO - MAREA		46721774 - 46721774 -				
RE-FI-011	FIAT		KALORIFER REZISTANSI G.PUNTO / 500 / LİNEA / CORSA D / C3-C4 PICASSO / PARTNER TEPE		6441.CE - 77366112 - 77367503 55702441 - 6845788 - 55702441	S02-246	S02-247		
RE-FI-012	FIAT		KALORIFER REZISTANSI FIAT PALIO		7082388 - 7082388 -	S05-030			
RE-FI-013	FIAT		KALORIFER REZISTANSI FIAT DOBLO - ALBEA - PALIO - PUNTO		77364714 - 46721250	S05-030			
RE-FI-014	FIAT		FAN REZISTANSI FIAT GRANDE PUNTO - DOBLO *** GRİ		51890981 M51001900	S02-065			
RE-FI-015	FIAT		FAN REZISTANSI FIAT GRANDE PUNTO - DOBLO *** SİYAH		51890981	S02-065			
RE-FI-016	FIAT		FAN REZISTANSI  FIAT GRANDE PUNTO - DOBLO *** YEŞİL		51890981 M51001000	S02-065			
RE-FI-017	FIAT		KALORIFER REZISTANSI FIAT EGEA - 500 - IVECO DAILY		77366489 - 42569369 -	S02-246	S02-247		
RE-FI-018	FIAT		FAN REZİSTANSI FIAT 500 - EGEA & JEEP RENEGADE		HLR.100145 51926262	S02-065			
RE-FI-019	FIAT		FAN REZISTANSI FIAT DOBLO 1.3			S02-065			
RE-FI-020	FIAT		KALORIFER REZISTANSI FIAT TEMPRA TIPO    *** KLIMALI		7710279 - 82441525 - 60811987				
RE-FI-021	FIAT		FAN REZİSTANSI FIAT EGEA  - 500L - 500X  *** YEŞİL		HLR.100156 - 51888625	S02-065			
RE-FI-022	FIAT		KALORİFER REZİSTANSI FIAT PUNTO 1.2 1.8 1.9 PUNTO VAN 1.2 1.9		46770818 - 46770860				
RE-FI-023	FIAT		FAN REZİSTANSI FIAT GRANDE PUNTO LINEA 500 HB BRAVO II HB 1.4 1.6		55702180	S02-065			25.01.2025
RE-PS-001	PEUGEOT		KALORIFER REZISTANSI PEUGEOT 307		6450.JP - 9636618080 -	S05-029			
RE-PS-002	PEUGEOT		FAN REZISTANSI PEUGEOT 307 - PARTNER		1308.CN - 9649247680 - 1308.CN	S02-064			
RE-PS-003	PEUGEOT		KALORIFER REZISTANSI PEUGEOT 307		6441.AP - 6441.AL				
RE-PS-004	PEUGEOT-CITROEN		KALORIFER REZISTANSI CITROEN BERLINGO - PEUGEOT 106 306 405		6441.78				
RE-PS-005	PEUGEOT-CITROEN		FAN REZISTANSI PEUGEOT 206 - 307 - PARTNER - CITROEN BERLINGO		1267.63 - 1267.E3 - 1267.63	S03-025			
RE-PS-006	PEUGEOT		KALORIFER REZISTANSI PEUGEOT 3008 - 5008		6441.CQ				
RE-PS-007	PEUGEOT-CITROEN		FAN REZISTANSI PEUGEOT 406 - CITROEN C5		1267.A9 - 1267.A9 -	S03-025			
RE-PS-008	PEUGEOT		FAN REZISTANSI PEUGEOT PARTNER - 306		6450.P7 -  6450.P7 -				
RE-PS-009	PEUGEOT- RENAULT		KALORİFER REZİSTANSI PEUGEOT 406 - RENAULT MEGANE - MASTER II		6441.L1 - 7701045870	S02-033	S06-006		
RE-PS-010	CITROEN		KALORIFER REZISTANSI P307 / P308 / C3 / C4 / C5 / DS3 / CRAFTER / SPRINTER / MINI CLUBMAN / COOPER  / ONE / X5 / X6		6441.S7 - 5DS351320-011 -				
RE-PS-011	PEUGEOT		FAN REZISTANSI PEUGEOT 206 - 207 - 308 - PARTNER		1308.CL	S02-064	S04-004		
RE-PS-012	PEUGEOT-CITROEN		FAN REZISTANSI PEUGEOT 307 - CITROEN C3 - C4		9659799080	S02-064	S04-004		
RE-PS-013	PEUGEOT		KALORIFER REZISTANSI ( MANUEL ) PEUGEOT 308 1.4 16V - 1.6 HDI - 2.0 HDI 08 >		6441.Z9				
RE-PS-014	PEUGEOT		KALORİFER REZİSTANSI PEUGEOT 306		210222 6441.A1				
RE-PS-015	PEUGEOT		FAN REZISTANSI PEUGEOT 206		6450.NX - 6450.NX -	S06-031			
RE-PS-016	PEUGEOT-CITROEN		FAN REZISTANSI PEUGEOT PARTNER - CITROEN C4		1308.CP - 9662240180 - 1308.CP	S02-064	S04-004		
RE-PS-017	PEUGEOT-CITROEN		FAN REZISTANSI PEUGEOT 207-208-301-508-2008 & CITROEN C2-C3-C4-C5 C-ELYSEE		9827870080 1267.J6 - 9662872380 - 1267.J4	S02-064	S04-004		
RE-PS-018	PEUGEOT		FAN REZİSTANSI PEUGEOT 307 - 308 - PARTNER		9673999980	S02-064	S04-004		
RE-PS-019	CITROEN		KALORİFER REZİSTANSI CITROEN C2-C3 PEUGEOT 1007		6441Q8	S04-041			25.01.2025
RE-GM-001	OPEL		KALORIFER REZISTANSI OPEL ASTRA F - VECTRA A ( 5 + 2 FİŞ ) ***KLIMALI		1845791 - 1845790 - 1845791	S05-035			
RE-GM-002	OPEL		KALORIFER REZISTANSI OPEL VECTRA B ***KABLOLU  ( 5 + 2 FİŞ KABLOLU )		1845793 - 90568693 - 1845793	S05-035			
RE-GM-003	OPEL		KALORIFER REZISTANSI OPEL VECTRA A - ASTRA F ( 5 + 2 FİŞLİ ) ***YUVARLAK FİŞLİ ***BEHR TİPİ		1845785 - 90228759 - 1845785	S05-036			
RE-GM-004	OPEL		KALORIFER REZISTANSI OPEL ASTRA F ( 4 + 2 FİŞLİ )  ***KLIMASIZ		1845786 - 90421995 - 1845786				
RE-GM-005	OPEL		KALORIFER REZISTANSI OPEL ASTRA G / H - CORSA C - COMBO C  ***DIGITAL KLIMALI		1808441 - 90512510 - 1808441				
RE-GM-006	OPEL		FAN REZISTANSI OPEL ASTRA G / H - ZAFIRA A		1845795 - 1845796 - 1845795	S05-035			
RE-GM-007	OPEL - PEUGEOT- RENAULT		KALORIFER REZISTANSI OPEL CORSA B - CORSA C - VECTRA C PARTNER MASTER II		1845781 - 090535076 - 1845781	S04-041			
RE-GM-008	OPEL		FAN REZISTANSI OPEL MERIVA - ZAFIRA - CORSA C - ASTRA G		1341721 - 93175501 -	S04-074			
RE-GM-009	OPEL		KALORIFER REZISTANSI OPEL VECTRA C  ***DIJITAL KLIMALI		1808552 - 13250114 - 1808552 - 9180208				
RE-GM-010	OPEL		FAN REZİSTANSI OPEL VECTRA C  ***SU SOĞUTMA MODÜLÜ		1337811 - 12782028				
RE-GM-011	OPEL - CHEVROLET		FAN REZİSTANSI OPEL ASTRA J & CHEVROLET CRUZE		94749639 - 1341113 - 13335181	S04-074			
RE-GM-012	OPEL FIAT		FAN REZİSTANSI FIAT FIAT 500 GRANDE PUNTO 1.4 1.9 BRAVO II OPEL CORSA D 1.2 1.3 1.4 1.6 *** SİYAH		51799359	S02-065			25.01.2025
RE-GM-013	CHEVROLET		KALORIFER REZISTANSI CHEVROLET EPİCA EVANDA LACETTİ REZZO		96207453 96327381 9030377				
RE-VA-001	VOLKSWAGEN - SKODA - SEAT		FAN KONTROL UNITESI VW POLO & SKODA FABIA & SEAT IBIZA		5J0919506				
RE-VA-002	VOLKSWAGEN		FAN KONTROL UNITESI VW CADDY II GOLF III POLO PASSAT  *** ( 10+4 PIN ) ( KLIMASIZ ARAC ICIN )		357919506A - 357919506 - 357919506A	S04-077			
RE-VA-003	VOLKSWAGEN - AUDI		FAN KONTROL UNITESI AUDI A3 & VW BORA GOLF IV POLO ( 14+4 PIN )		1J0919506K - 1J0919506Q - 1J0919506K	S04-077			
RE-VA-004	VOLKSWAGEN - AUDI		FAN KONTROL UNITESI AUDI A3 & VW GOLF IV - BORA - POLO ( 6+4 PIN )		1J0919506M	S04-077	S06-039		
RE-VA-005	VOLKSWAGEN		FAN KONTROL UNITESI VW TRANSPORTER T4 - SHARAN  ****KLIMASIZ ARACLAR ICIN		701919506A	S04-077	S04-077	S04-025	
RE-VA-006	VOLKSWAGEN		FAN KONTROL UNITESI VW TRANSPORTER T4 - SHARAN		701919506 - 701919506 -	S04-077	S04-077		
RE-VA-007	VOLKSWAGEN - AUDI		FAN KONTROL UNITESI AUDI A3 & VW BORA CADDY II POLO ( 14+4 PIN )		1J0919506G - 1J0919506G -	S04-074	S14-004		
RE-VA-008	VOLKSWAGEN - SKODA - SEAT		FAN KONTROL UNITESI ( 14+4 PIN ) VW BORA - GOLF IV - SKODA OCTAVIA - SEAT LEON		1J0919506L	S04-074	S14-004		
RE-VA-009	VOLKSWAGEN		FAN KONTROL ÜNİTESİ ( 10+4 PIN ) VW POLO CLASSIC		HLR.7257 - 1J0919506E - 1J0919506H	S04-077			
RE-VA-010	VOLKSWAGEN - AUDI - SEAT		FAN REGULATORU AUDI A2 - SEAT - VW POLO		6Q1907521B - 6Q1907521A - 6Q1907521B				
RE-VA-011	VOLKSWAGEN		KALORIFER REZISTANSI VW POLO - TRANSPORTER T4 - CADDY II		701959263A - 701959263A -	S04-041			
RE-VA-012	VOLKSWAGEN - AUDI		KALORIFER REZISTANSI AUDI A4 - VW PASSAT		8D0959263 - 8D0959263 -				
RE-VA-013	VOLKSWAGEN - AUDI		KALORIFER REZISTANSI AUDI A3 & VW GOLF V - JETTA -  PASSAT		1K0959263A - 1K0929263 - 1K0959263A	S04-041			
RE-VA-014	VOLKSWAGEN - AUDI		KALORIFER REZISTANSI AUDI A1 - VW POLO		6Q0959263A - 6Q0959263 - 6Q0959263A				
RE-VA-015	VOLKSWAGEN - AUDI - SKODA		KALORIFER REZISTANSI AUDI A4 - VW PASSAT -SKODA SUPERB		8D1907521 - 8D1907521 -				
RE-VA-016	VOLKSWAGEN		KALORIFER REZISTANSI VW CADDY II - POLO - GOLF III		1H0959263 - 1H0959263 -				
RE-VA-017	VOLKSWAGEN - AUDI		KALORIFER REZISTANSI AUDI A3 - VW POLO - GOLF IV - BORA - TRANSPORTER T4		1J0819022A - 1J0819022 - 1J0819022A				
RE-VA-018	VOLKSWAGEN - AUDI		KALORIFER REZISTANSI AUDI A3 - VW BORA - GOLF IV - POLO		1J0907521 - 357907521				
RE-VA-019	VOLKSWAGEN		FAN KONTROL UNITESI ( 14+4PIN ) VW CADDY II - GOLF III - POLO CLASSIC		3A0919506	S04-077			
RE-VA-020	AUDI		FAN REGULATORU AUDI A6 - R8		4F0820521 - 4F0820521 -				
RE-VA-021	AUDI		KALORIFER  + KLIMA HIZ REZISTANSI AUDI A4 A5 A8 Q5		8K0820521 - 8K0820521B - 8K0820521C				
RE-VA-022	VOLKSWAGEN		KALORIFER REZISTANSI VW AMAROK - TRANSPORTER T5		7E0959263C -  7E0959263C -				
RE-VA-023	VOLKSWAGEN - MERCEDES		KALORIFER REZISTANSI VW VOLT LT28-35 - MERCEDES SPRINTER		2D0959263 - 0018216760 - 2D0959263				
RE-VA-024	VOLKSWAGEN - MERCEDES		KALORIFER REZISTANSI VW CRAFTER LT28-35 - MERCEDES SPRINTER		2D0959263A - 0018211360 - 2D0959263A				
RE-VA-025	VOLKSWAGEN - MERCEDES		KALORIFER REZISTANSI P307 / P308 / C3 / C4 / C5 / DS3 / CRAFTER / SPRINTER / MINI CLUBMAN / COOPER  / ONE / X5 / X6		6441.S7 2E0820521				
RE-VA-026	VOLKSWAGEN - AUDI		KALORIFER REZISTANSI AUDI A3 - Q3 - VW CADDY - JETTA - PASSAT		3C0907521F - 3C0907521D - 3C0907521F				
RE-VA-027	VOLKSWAGEN		FAN REZISTANSI VW TRANSPORTER T5 - TOUAREG- AMAROK		7L0907521B - 7L0907521A - 7L0907521B				
RE-VA-028	VOLKSWAGEN		KALORIFER REZISTANSI VW SHARAN - T4 - TRANSPORTER IV		701959263D - 701959263B - 701959263D	S03-025			
RE-VA-029	VOLKSWAGEN - AUDI		FAN KONTROL UNITESI AUDI A3 TT - VW GOLF VII		5Q0907521E - 5Q0907521D - 5Q0907521E				
RE-VA-030	VOLKSWAGEN - AUDI		FAN KONTROL ÜNİTESİ VOLKSWAGEN TRANSPORTER T5 2.5 TDİ (2004-2010)  *** 4 SOKETLİ		7H0919506D 7H0919506B	S02-127	S02-130	S02-132	
RE-VA-031	VOLKSWAGEN - SKODA		FAN KONTROL ÜNİTESİ VW CRAFTER - PASSAT - SKODA OCTAVIA		5Q0907521F				
RE-VA-032	AUDI		FAN REGULATORU AUDI A4 2002-2005		8E0959501AG - 8E0959501G - 8E0959501AG	S04-074			
RE-VA-033	AUDI - SKODA		FAN REGULATORU AUDI A6 - SKODA OCTAVIA		4F0959501E - 4F0959501G - 4F0959501G	S04-074			
RE-VA-034	AUDI		FAN REGÜLATÖRÜ AUDI A4 A5 A6 A7		8K0959501D - 8K0959501C - 8K0959501G	S04-074			
RE-LU-001	BMW		KALORIFER REZISTANSI BMW E34		64111391375				
RE-LU-002	BMW		KALORIFER REZISTANSI BMW 316I 318I 320I 325I 328I		64111393211 - 64118391749 - 64111393211				
RE-LU-003	BMW		KALORIFER REZISTANSI BMW 518I 520I 525I 530I 540I		64118391699 - 64118390159 - 64118391699				
RE-LU-004	BMW		KALORİFER REZİSTANSI BMW F20-F21-F22-F23-F30-F31-F32-F33-F34-F36-F82-F83		64119270251 - 64119276112 - 64119270254 - 64119231742				
RE-LU-005	BMW		KALORIFER REZISTANSI BMW E46 X3		64116920365 - 64116920365 -				
RE-LU-006	BMW		KALORIFER REZISTANSI BMV E36 E39-X5		64116929540 - 64118362931 - 64116929540 - 64116923204 - 3148800000 - 64116931680				
RE-LU-007	BMW		KALORIFER REZISTANSI BMW 1 KASA E81-E87 & 3 KASA E90-E91-E92-E93 & X1 E84 & X3 F25 & X5 E70 & X6 E71-E72		64119146765 - 5HL351321-704				
RE-LU-008	BMW		KALORIFER REZISTANSI BMW E60-E65-E66		67326922058 67326932438 67326937774 67326948422 67636988452				18.08.2025
RE-LU-009	MERCEDES		KALORIFER REZISTANSI MERCEDES VITO V200		18212560 - A0018212560 - 0018212560				
RE-LU-010	MERCEDES		KALORIFER REZISTANSI MERCEDES W124 E CLASS		A1248212151 - A1248212151 -				
RE-LU-011	MERCEDES		FAN REGULATORU MERCEDES		A2308216451 - 2308216451 -				
RE-LU-012	MERCEDES		KLİMA FAN REGÜLATÖRÜ MERCEDES W140		5HL351321-021 A1408218451 - A1408218351 - A0058205010				
RE-LU-013	MERCEDES		FAN REZİSTANSI (REGÜLATÖRÜ) MERCEDES-BENZ		2038214058 - 2038218651 - 2208210951 - 5HL351321-141 - ABR29000P				
RE-LU-014	MERCEDES		FAN REZİSTANSI (REGÜLATÖRÜ) MERCEDES E-SERISI W210 - S210		A2108211551 - A2108206110				
RE-LU-015	MERCEDES -VOLKSWAGEN - AUDI - PORSCHE		KALORİFER REZİSTANSI MERDECES A-SERISI (W176) - CLA SERISI(C117) - AUDI  A4-A5-A6-Q5 - PORSCHE MACAN (95B)		8T0820521 8T0820521 - 8T0820521A - 8T0820521E				
RE-LU-016	MERCEDES		FAN REZİSTANSI (REGÜLATÖRÜ) (KLİMA TARAĞI) MERCEDES C-SERISI W202 - S202 - E-SERISI W210-S210		A2108206210 - A2028207310 - A2108700210				
RE-LU-017	MERCEDES		FAN REZİSTANSI (REGÜLATÖRÜ) (KLİMA TARAĞI) MERCEDES E-SERISI W210 - S210		A2108211651 - A2108206410				
RE-LU-018	MERCEDES		KALORIFER REZISTANSI MERCEDES W2404 W212 S212		2048707710 A2048707710				18.08.2025
RE-FO-001	FORD		KALORIFER REZISTANSI FORD TRANSIT		95VB-18591-AB - 7033705 - 95VB-18591-AB				
RE-FO-002	FORD		KALORIFER REZISTANSI FORD CONNECT - MONDEO - FOCUS		HLR.100048 3M5H-18B647-BA - 3M5H-18B647-BA -	S04-043			
RE-FO-003	FORD		KALORIFER REZISTANSI FORD FIESTA - CMAX		3M5H-18B647-AC - 1855157 - 3M5H-18B647-AC				
RE-FO-004	FORD		KALORIFER REZISTANSI FORD TRANSIT V184		3C1H-18B647-AA - 98VW-18B647-AA - 3C1H-18B647-AA	S04-043			
RE-FO-005	FORD		KALORIFER REZISTANSI FORD C-MAX - FIESTA 6 - FUSION - FOCUS II - MONDEO - KUGA - C-MAX - S-MAX		6G9T-19E624-AD   6G9T-19E624-AE				
RE-FO-006	FORD		KLIMA KONTROL SENSORU FORD FOCUS		2S4H-19C734-AA				
RE-FO-007	FORD		KALORIFER REZISTANSI FORD B-MAX - C-MAX - FOCUS - TRANSIT		AV11-18B647-AB - AV11-18B647-AB				
RE-FO-008	FORD		KALORIFER REZISTANSI FORD B-MAX - ESCORT		CN11-19E624-AA - AV11-19E624-AA -				
RE-FO-009	FORD		FAN REZISTANSI FORD FIESTA FUSION		XS6H-9A819-CA - 1364715 -	S02-073			
RE-FO-010	FORD		FAN REZISTANSI FORD CONNECT 2002-2013		96FB-9A819-AC	S02-073			
RE-FO-011	FORD		KALORİFER REZİSTANSI FORD B-MAX - ECOSPORT		CN11-19E624-CA CN1119E624CA - CN11-19E624-CA -				
RE-FO-012	FORD		FAN REZİSTANSI FORD TRANSİT - COURIER B460		HLR.100164 - 8V51-8L603-AA - 8V518L603AA				
RE-FO-013	FORD		FAN SOĞUTMA MODÜLÜ VOLVO S60 / FORD FOCUS - FİESTA  - FUSİON - C-MAX 1.6 TDCI / MAZDA 3 (2 PİN)		6W1Z8B658AC	S02-065	S04-073		
RE-FO-014	FORD		FAN SOĞUTMA MODÜLÜ FORD MONDEO III-IV -S-MAX - VOLVO S60-S80-V60-V70-XC60-XC70 - LAND ROVER		HLX.1006 7T43-8C609-BA	S02-060	S04-073		
RE-FO-015	FORD		FAN REZİSTANSI FORD FOCUS, MONDEO MK3		93BB-9A819-AC	S03-025			
RE-FO-016	FORD MAZDA		FAN SOĞUTMA MODULU FORD FOCUS / KUGA  2013-2018 / MAZDA 3 2008-2014 MONDEO		1137328464 - 1137328567 - DS788C609AA				22.05.2025
RE-JA-001	NISSAN		KALORİFER REZİSTANSI NISSAN MICRA - MICRA III - NOTE - NV200		27150-AX115 - 27150AX115 - 509600				
RE-JA-002	NISSAN		KALORİFER REZİSTANSI NİSSAN QASHQAI 07-13 NİSSAN X-TRAİL 07-13		27226-70T03 27761-4BA0A				
RE-JA-003	NISSAN		KALORİFER REZİSTANSI NİSSAN QASHQHAİ - MİCRA - ALMERA		27150EY00A 27150JD00A				
RE-TO-001	TOYOTA		KALORİFER REZİSTANSI TOYOTA COROLLA - AVENSİS		499300-2121				
RE-TO-002	TOYOTA		FAN KONTROL ÜNİTESİ TOYOTA AURIS 02-14 - COROLLA - VERSO		89257-12010 - 8925712010	S02-071	S03-077		
RE-KO-001	HYUNDAI		KALORIFER REZISTANSI HYUNDAI ELENTRA - TUCSON		97179-2D200				
RE-KO-002	HYUNDAI - KIA		KALORIFER REZISTANSI HYUNDAI ACCENT III - ELENTRA 1.6 - SANTA F IX20 I30 I35 - KIA SORENTO		97179-2D000 - 97111-38000 - 97235-26000				
RE-KO-003	HYUNDAI		KALORIFER REZISTANSI HYUNDAI GETZ		25385-1C150	S02-143			
RE-KO-004	HYUNDAI		KALORIFER REZISTANSI HYUNDAI GETZ - ACCENT ERA		97117-05000 İLE AYNI 97035-1C010 - 97035-1E100 -				
RE-KO-005	HYUNDAI		KALORIFER REZISTANSI HYUNDAI ACCENT BLUE		25385-4L000 - 25385-4L000 -	S02-071	S03-082		
RE-KO-006	HYUNDAI - KIA		KALORİFER REZİSTANSI HYUNDAI i20-i30-ELENTRA - KIA CEED		HLR.100148 - 97128-A5000 - 97128A5000				
