SKOD	ARAC	KATEGORİ	ÜRÜN ADI	DURUM	AÇIKLAMA	Ü1	Ü2	Ü3	TARİH
E-FI-012	FIAT	4 DELİK ***PEMPE HALKA	ENJEKTÖR ( 4 DELİK ) FIAT EGEA, FIAT 500 1.4		55259564	S02-035			
E-FI-013	FIAT	4 DELİK ***MAVİ	ENJEKTÖR ( 4 DELİK ) FIAT BRAVA, BRAVO I, PALIO, PUNTO		200109 71716957 - 200109	S02-035			
E-FI-014	ALFA ROMEO FIAT		BENZİN ENJEKTÖRÜ ALFA MITO & FIAT GRANDE PUNTO 1.4 16V 2005-2013 ( BOSCH SİYAH )		55191345	S02-035			
E-PS-001	PEUGEOT - CITROEN	TEK DELİK ***MAVİ HALKA	BENZİN ENJEKTÖRÜ ( 1 DELİK ) PEUGEOT 206, 306, 307, PARTNER 1.4 İ 1.4 16V		1984.E0	S02-035			
E-PS-002	PEUGEOT - CITROEN		ENJEKTÖR PEUGEOT 206, PARTNER - CITROEN C2, C3, BERLINGO		9625587580 - 1984.C9 -	S02-035			
E-PS-003	PEUGEOT - CITROEN	4 DELİK ***YEŞİL	ENJEKTÖR ( 4 DELİK ) PEUGEOT 206 - CITROEN C2 C3		1984.G0 348002	S02-007			
E-PS-004	PEUGEOT - CITROEN		BENZİN ENJEKTÖRÜ PEUGEOT 206-307-406-407 - CITROEN C4-C5-C8  2.0 16V		1984.E2 - 9632126780	S02-035			
E-GM-001	OPEL	DİZEL	ENJEKTÖR ( DİZEL ) OPEL ASTRA G, COMBO, CORSA C, MERIVA, ZAFIRA A  Y1.7		8-97185244-4 - 8-97185244-2 - 5821103				
E-GM-002	OPEL		ENJEKTÖR OPEL ASTRA F, CORSA A, VECTRA A (TEK NOKTA)			S02-050			
E-GM-003	OPEL		ENJEKTÖR OPEL ASTRA G, CORSA C, VECTRA B - C 1.4-1.6		25313846 - 817402 -	S02-035			
E-VA-001	VOLKSWAGEN - FIAT	TEK DELİK ***YEŞİL HALKA	ENJEKTÖR ( YEŞİL TEK DELİK ) VW POLO & FIAT DOBLO, PALIO, PUNTO, SIENA		71719101 - 46791211 - 032906031A	S02-035			
E-VA-002	VOLKSWAGEN - SKODA	2 DELİK ***MAVİ HALKA	BENZİN ENJEKTÖRÜ ( MAVİ 2 DELİK ) VW POLO - SKODA FABIA - SEAT IBIZA 1.4 BKY MOTOR		036906031AB A2C59513165	S02-007			
E-VA-003	VOLKSWAGEN	2 DELİK ***KIRMIZI HALKA	ENJEKTÖR ( KIRMIZI 2 DELİK ) VW POLO IBIZA FABIA		03E906031A	S02-007			
E-VA-004	VOLKSWAGEN - AUDI - SEAT - SKODA	2 DELİK ***GRİ SOKETLİ	ENJEKTÖR ( 2 DELİK ) AUDI A3 - SEAT ALTEA, LEON, TOLEDO III - SKODA OCTAVIA - VW CADDY III		06A906031CT - 06A906031BT -	S02-007			
E-VA-005	VOLKSWAGEN - SEAT	2 DELİK ***KAHVERENGİ HALKA	ENJEKTÖR ( KAHVERENGİ 2 DELİK ) VW POLO, GOLF IV, BORA - SEAT		036906031L A2C59513166	S02-007			
E-VA-006	VOLKSWAGEN	***SARI HALKA	ENJEKTÖR ( SARI HALKA ) VW POLO, CADDY		036906031AG	S02-007			
E-VA-007	VOLKSWAGEN - AUDI - SEAT - SKODA		ENJEKTÖR VW GOLF VII, POLO VI - SKODA OCTAVIA III - SEAT LEON - AUDI A3, Q2		04L130277BF - 04L130277AS	S02-120			
E-VA-008	VOLKSWAGEN - SEAT - SKODA	***MAVİ HALKA	ENJEKTÖR VW POLO - SEAT IBIZA - SKODA FABIA		03D906031G - 03D906031F -	S02-007			
E-VA-009	VOLKSWAGEN		ENJEKTÖR VW GOLF V, GOLF VI, JETTA, PASSAT		03C906036F - 03C906036M	S02-120			
E-VA-010	VOLKSWAGEN - SEAT	4 DELİK ***YEŞİL HALKA	ENJEKTÖR ( YEŞİL 4 DELİK ) VW POLO - SEAT CORDOBA, IBIZA  ** AFH		036906031A	S02-035			
E-VA-011	VOLKSWAGEN		ENJEKTÖR VOLKSWAGEN GOLF IV - BORA 1.6		037906031AA	S02-035			
E-VA-012	VOLKSWAGEN - SEAT		ENJEKTÖR + KÜTÜĞÜ KOMPLE VOLKSWAGEN POLO - SKODA FABIA - SEAT IBIZA		036906031AJ	S02-007			
E-VA-013	VOLKSWAGEN		ENJEKTÖR VW GOLF VI JETTA III-IV PASSAT B6-B7 T5-T6 AUDI A3 A4 A5 A6 Q3 SEAT LEON ALTEA		06H906036G 06H906036				19.08.2025
E-LU-001	MERCEDES		ENJEKTÖR MERCEDES C-SERISI W204 - E-SERISI W211		R04201D A6460700987 6460700987				
E-FO-001	FORD		ENJEKTÖR FORD FIESTA- FOCUS- MONDEO- C MAX- B MAX 1.4- 1.6 16V		98MF9F593BC				19.08.2025
E-KO-001	HYUNDAI	4 DELİK ***YEŞİL	ENJEKTÖR ( 4 DELİK YEŞİL ) HYUNDAI ACCENT ERA		35310-37150	S02-007			
E-KO-002	HYUNDAI	***SİYAH	ENJEKTÖR HYUNDAI ACCENT, GETZ, ELANTRA		35310-22600	S02-007			
E-KO-003	HYUNDAI - KIA		ENJEKTÖR HYUNDAI İ30 11> - KIA CEED, SPORTAGE 11> GDİ ( 2B130 AYNI )		35310-2B110 - 35310-2B130 -	S02-001			
E-UN-001	UNIVERSAL	***KÜÇÜK	ENJEKTÖR FİLTRESİ KÜÇÜK		200120				
E-UN-002	UNIVERSAL	***BÜYÜK	ENJEKTÖR FİLTRESİ BÜYÜK		200111				
