SKOD	ARAC	KATEGORİ	ÜRÜN ADI	DURUM	AÇIKLAMA	Ü1	Ü2	Ü3	TARİH
RO-RE-014	RENAULT	4 PİN 12V 35A MAVİ	MİNİ RÖLE ( 4 PİN 12V 35A MAVİ ) RENAULT CLIO IV - LAGUNA		8200766081	S05-031			
RO-RE-015	RENAULT	4 PİN 12V 20A MAVİ	MİCRO RÖLE ( 4 PİN 12V 20A MAVİ ) RENAULT LAGUNA		8200766093 - 8200830500 - 29200072				
RO-RE-016	RENAULT-OPEL	5 PİN 12V 40A GRİ	MİNİ RÖLE ( 5 PİN 12V 40A GRİ ) RENAULT - OPEL		8200587119	S05-031			
RO-RE-017	RENAULT	4 PİN 12V 25A YEŞİL	RÖLE ( 4 PİN 12V 25A YEŞİL ) RENAULT MEGANE		7700841004	S05-031			
RO-RE-018	RENAULT	5 PİN ( 12V 10/20A GRİ	BENZİN RÖLESİ 5 PİN ( 12V 10/20A GRİ ) RENAULT MEGANE - SCENİC		8200351490				
RO-RE-019	RENAULT	4 PİN 12V 20A MAVİ	MİCRO RÖLE ( 4 PİN 12V 20A MAVİ ) RENAULT MEGANE III		8200900820				
RO-RE-020	RENAULT-OPEL	5 PİN	MİCRO RÖLE 5 PİN RENAULT CLIO - OPEL VIVARO		8200587114				
RO-RE-021	RENAULT	5 PİN 12V 35/ 40A GRİ	RÖLE ( 5 PİN 12V 35/ 40A GRİ ) RENAULT LAGUNA - MEGANE II		8200351489 - 20241077 7700844682 8200206271	S05-031			
RO-RE-022	RENAULT	4 PİN 12V 40A PEMBE	MİNİ RÖLE ( 4 PİN 12V 40A PEMBE ) RENAULT MEGANE - SCENİC - CLIO		8200338695	S05-031			
RO-RE-023	RENAULT-PEUGEOT	12V 5 PİN 25/A KAHVERENGİ	FLAŞÖR RÖLE ( 12V 5 PİN 25/A KAHVERENGİ ) RENAULT - PEUGEOT		3612	S05-031			
RO-FI-001	FIAT	BEYAZ İKİZ RÖLE - BEYAZ	YAKIT POMPA RÖLESİ ( BEYAZ İKİZ RÖLE ) ( BEYAZ ) FIAT TEMPRA - PALIO - MAREA		7767971 - 46744971 - 500309839	S15-001			
RO-FI-002	FIAT	12V 5 PİN 20A KIRMIZI	MİCRO RÖLE (12V 5 PİN 30A KIRMIZI) FIAT PALIO - BRAVO - DUCATO - EGEA		46520422 - 46520432				
RO-FI-003	FIAT	SİYAH	RÖLE KONTROL ÜNİTESİ - SIGORTA KUTUSU RÖLESİ (SİYAH) FIAT LINEA		HLR.100111 51793487	S15-001			
RO-FI-004	FIAT	5 PİN	FAN RÖLESİ 5 PİN FIAT PALIO - ALBEA - BRAVO - MAREA - DUCATO		46520438 210170	S05-031			
RO-FI-005	FIAT	12V 50A 4 PİN 2 PİN BÜYÜK ANA RÖLE SİYAH	FAN RÖLESİ ( 12V 50A 4 PİN 2 PİN BÜYÜK ANA RÖLE SİYAH ) FIAT LINEA - PUNTO - PALIO		46520439 - 11131087 -				
RO-FI-006	FIAT	12V 20 A 4 PİN SİYAH	MİCRO RÖLE ( 12V 20 A 4 PİN SİYAH ) FIAT DUCATO		46520432				
RO-FI-007	FIAT	KABLOLU	DÖRTLÜ SİNYAL FLAŞÖRÜ KABLOLU FIAT TOFAŞ M131 DOĞAN KARTAL ŞAHİN		85004787				
RO-FI-008	FIAT	12V 50A 4 PİN	FAN RÖLESİ ( 12V 50A 4 PİN ) FIAT DUCATO		46537685	S05-031			
RO-FI-009	FIAT-ALFA ROMEO	12V 30A 4 PİN SARI	MİCRO RÖLE ( 12V 30A 4 PİN SARI ) FIAT 500 - ALFA ROMEO		34F231015				
RO-FI-010	FIAT-ALFA ROMEO-LANCIA	12V 30A 4 PİN KIRMIZI	MİCRO RÖLE ( 12V 30A 4 PİN KIRMIZI ) FIAT - LANCIA - ALFA ROMEO		1/11318/85				
RO-FI-011	FIAT	12V 30A 5 PİN SARI	BENZİN RÖLESİ ( 12V 30A 5 PİN SARI ) FIAT ALBEA - PALİO		46451295 - 4320629 - 46520416	S05-031			
RO-FI-012	FIAT	KABLOLU 12V	SİNYAL FLAŞÖRÜ KABLOLU 12V FIAT TOFAŞ DOĞAN ŞAHİN KARTAL		85004787				
RO-FI-013	FIAT	BEYAZ İKİZ RÖLE - BEYAZ	YAKIT POMPA RÖLESİ  FIAT TOFAŞ SLX		HLR.100113 46414326	S15-001			
RO-FI-014	FIAT	12V 10A/20A 5 PİN KAHVERENGİ	MİCRO RÖLE ( 12V 10A/20A 5 PİN KAHVERENGİ ) FIAT ALBEA - PALIO - DOBLO						
RO-FI-015	FIAT	5 FİŞLİ	SİNYAL RÖLESİ ( SİGORTA KUTU İÇİ ) 5 FİŞLİ FIAT DOBLO		CF2-12v ACF 231				
RO-FI-016	FIAT	12V 10A/20A 4 PİN SİYAH	MİCRO RÖLE (12V 10A/20A  4 PİN SİYAH) FIAT ALBEA - PALIO MTJ - DOBLO		3615 0603010				
RO-PS-001	PEUGEOT-CITROEN	SİYAH İKİZ RÖLE	YAKIT POMPA RÖLESİ PEUGEOT P106 1,6 - CITROEN XSARA 1,4 / 1,6 / 1,8		1920.3X - 96196965 - 96271095	S15-001			
RO-PS-002	PEUGEOT-CITROEN	12V 25A 5 PIN SARI	KLİMA RÖLESİ  PEUGEOT - CITROEN		9673062180 - 34F231308 -				
RO-PS-003	PEUGEOT	12V 5 PIN SİYAH	RÖLE ( 12V 5 PIN SİYAH )		4RA003510-13	S05-031			
RO-PS-004	PEUGEOT - CITROEN	12V 35A 5 PIN YEŞİL	FAN RÖLESİ PEUGEOT 206, 207, 306, 307, 406, 407, 807 - CITROEN C3, C5, JUMPER, JUMPY, SAXO, XSARA, ZX		6547.TX - 6555.68 -	S05-031			
RO-PS-005	PEUGEOT- CITROEN	KAHVERENGİ İKİZ RÖLE	YAKIT POMPA RÖLESİ PEUGEOT P106 - P206 - P306 - P406 - P607 - PARTNER /  CITROEN BERLINGO - C8 - C5 - SAXO - XSARA		1920.7L	S15-001			
RO-PS-006	PEUGEOT- CITROEN	KAHVERENGİ İKİZ RÖLE	YAKIT POMPA RÖLESİ PEUGEOT PARTNER P106 - P306 / CITROEN BERLINGO SAXO		1920.3N - 9627109680 -	S15-001			
RO-GM-001	OPEL	12V 15A SİYAH 6 PIN	YAKIT POMPA RÖLESİ ( 12V 15A SİYAH 6 PIN ) OPEL ASTRA G - ASTRA H - ASTRA F- CALIBRA - VECTRA A		1238966 - 90378651				
RO-GM-002	OPEL	5 PİN 12V YEŞİL	MİCRO RÖLE ( 5 PİN 12V YEŞİL ) OPEL INSIGNIA		1238891 - 13500116 -				
RO-GM-003	OPEL		KLİMA RÖLESİ OPEL ASTRA G - CORSA C - COMBO C - MERIVA A - OMEGA B - VECTRA A - B - ZAFIRA		6238564 - 1238604 - 6238515	S05-031			
RO-GM-004	OPEL	5 PİN 12V	KLİMA FAN RÖLESİ ( 5 PİN 12V ) OPEL OMEGA B - VECTRA B		6238501 - 90459640 -	S05-031			
RO-GM-005	OPEL	12V 40A 4 PİN	KLİMA FAN RÖLESİ ( 12V 40A 4 PİN ) OPEL ASTRA F - OMEGA B - VECTRA B - ZAFIRA		90450169 - 6238516 -	S05-031			
RO-GM-006	OPEL	12V 40 A 4 PİN	YAKIT POMPA RÖLESİ ( 12V 40 A 4 PİN ) OPEL ASTRA G - VECTRA B 12V/40 A		6238525 - 6238522 - 6238534	S05-031			
RO-GM-007	OPEL	12V 6 PİN	SİLECEK RÖLESİ ( 12V 6 PİN ) OPEL ASTRA F - VECTRA A - CORSA B		1238550 - 1249084 - 4708100				
RO-GM-008	OPEL	12V 30A YEŞİL 4 PİN	RADYATÖR FAN RÖLESİ ( 12V 30A YEŞİL 4 PİN ) OPEL VECTRA A - VECTRA B		1238611  0332019451 - 141951253 -	S05-031			
RO-GM-009	OPEL	12V 4 PİN	SİS KORNA ÖN SİNYAL FAR RÖLESİ ( 12V 4 PİN ) OPEL ASTRA G - ASTRA F - CORSA D - MERIVA A		1238505 - 1235278 - 6238605				
RO-GM-010	OPEL	12V 4 PİN	YAKIT POMPA RÖLESİ ( 12V 4 PİN ) OPEL ASTRA G - VECTRA B		6238543 - 90494959 -				
RO-GM-011	OPEL-CHEVROLET	12V 4 PİN GRİ	MİCRO RÖLE ( 12V 4 PİN GRİ ) OPEL ASTRA K - CORSA E - INSIGNIA A - CHEVROLET CRUZE		13500587				
RO-GM-012	OPEL	12V 4 PİN GRİ	RÖLE ( 12V 4 PİN GRİ ) OPEL - GM		13422668				
RO-GM-013	OPEL - CHEVROLET	12V 4 PİN SİYAH	RÖLE ( 12V 4 PİN SİYAH ) OPEL ASTRA K -J  INSIGNIA A - B  MOKKA - ZAFIRA C  -  CHEVROLET AVEO - CRUZE - SPARK		13500113				
RO-GM-014	CHEVROLET	12V 4 PİN GRİ	MİCRO RÖLE ( 12V 4 PİN GRİ ) CHEVROLET KALOS		96190187				
RO-GM-015	CHEVROLET HYUNDAI KIA		RÖLE (12V 35A 4 PIN GRİ) CHEVROLET HYUNDAI KIA		96190189 0K2A1-67740 95230-38000				19.08.2025
RO-VA-001	VOLKSWAGEN SEAT		KLİMA RÖLESİ GOLF - PASSAT - POLO - T4 - SEAT CORDOBA - IBIZA		1H0959142	S05-031			
RO-VA-002	VOLKSWAGEN	109 NOLU	YAKIT POMPA RÖLESİ VOLKSWAGEN		HKR.330102 - 1J0906381A - 357906381A				
RO-VA-003	VOLKSWAGEN	19 NOLU RÖLE	SİLECEK ZAMANLAMA RÖLESİ  VOLKSWAGEN		191955531 - 321955531A -				
RO-VA-004	VOLKSWAGEN	192 NOLU	SİLECEK ZAMANLAMA RÖLESİ  VW GOLF IV - BORA - PASSAT		1J0955531 - 1J0955531A				
RO-VA-005	VOLKSWAGEN - SKODA	458 NOLU	KONTAK RÖLESİ VW GOLF V - PASSAT - JETTA - CADDY - SKODA OCTAVIA		1K0906381				
RO-VA-006	VOLKSWAGEN - SKODA - AUDI	219 NOLU 12V 5 PİN	RÖLE (KONTAK RÖLESİ) VW PASSAT TOUAREG - SKODA - AUDI		899574000 443951253AA				
RO-VA-007	VOLKSWAGEN - AUDI		YAKIT POMPA KONTROL MODÜLÜ AUDI A3- SEAT LEON- SKODA OCTAVIA- SUPERB III- VW GOLF- PASSAT		5Q0906121 A/B	S06-046			
RO-VA-008	VOLKSWAGEN	53 NOLU	KLIMA SİSTEMİ KAPATMA RÖLESİ VOLKSWAGEN		141951253B	S05-031			
RO-VA-009	VOLKSWAGEN	460 NOLU	RÖLE VW CADDY GOLF V - GOLF VI - GOLF VII - PASSAT		1K0951253A				
RO-VA-010	VOLKSWAGEN-AUDI	451 NOLU İKİZ RÖLE	RÖLE VW PASSAT - AUDI		1J0907487A				
RO-VA-011	VOLKSWAGEN	373-645 NOLU 12V 4 PİN	RÖLE  VW JETTA - AMAROK - CADDY		431951253B	S05-031			
RO-VA-012	VOLKSWAGEN	646 RÖLE	YAKIT POMPA RÖLESİ VW CADDY - GOLF V - GOLF VI - JETTA - PASSAT		0986332004 4H0951253C - A0045452905 -				
RO-VA-013	VOLKSWAGEN-AUDI-SKODA-SEAT	167 NOLU	YAKIT POMPA RÖLESİ VW - AUDI - SKODA - SEAT		191906383 - 191906383C				
RO-VA-014	VOLKSWAGEN - AUDI	409 NOLU	YAKIT POMPA RÖLESİ VW VOLKSWAGEN BORA - GOLF - PASSAT - AUDI A3		1J0906383 - 1J0906383C -				
RO-VA-015	VOLKSWAGEN - AUDI - SKODA	136 NOLU	RÖLE VW - AUDI - SKODA		1H0906123A				
RO-VA-016	VOLKSWAGEN SEAT AUDI		YAKIT ŞAMANDIRA KONTROL ÜNİTESİ		4G0906093F 4G0906093B 4G0906093H				
RO-VA-017	VOLKSWAGEN - SEAT	30 NOLU	BENZİN POMPA RÖLESİ VW CADDY TRANSPORTER T4 GOLF I GOLF II GOLF III		165906381				
RO-VA-018	VOLKSWAGEN	51 NOLU - 4 PİN	RÖLE VW VOLKSWAGEN GOLF		357941595				
RO-VA-019	VOLKSWAGEN	104 NOLU	KIZDIRMA RÖLESİ VW VOLKSWAGEN TRANSPORTER T4 - CADDY - POLO - GOLF		357911253A				
RO-VA-020	VOLKSWAGEN SEAT AUDI		KONTAK RÖLESİ VW BORA - GOLF IV - T5 - SKODA OCTAVIA - SEAT LEON - TOLEDO - AUDI A2- A3		1J0906381B				
RO-VA-021	VOLKSWAGEN	449 NOLU	FAN KONTROL RÖLESİ VW CADDY - GOLF - EOS - JETTA - PASSAT - PASSAT CC - SCİROCCO - TIGUAN - TOURAN		1K0951253				
RO-VA-022	VOLKSWAGEN	404 NOLU	KLİMA RÖLESİ ( 404 NOLU ) VW CADDY III - GOLF IV - GOLF V - JETTA III - LT 28-35 - LT 28-46 - PASSAT B5 - B6 - POLO - TOUAREG - TRANSPORTER V		7M0951253C				
RO-VA-023	VOLKSWAGEN - AUDI - SEAT - SKODA	100 NOLU	KLİMA RÖLESİ (100 NOLU) VOLKSWAGEN - AUDI - SEAT - SKODA		75613169				
RO-VA-024	VOLKSWAGEN - SKODA - AUDI - SEAT	433 NOLU	KIZDIRMA RÖLESİ VW - SKODA - AUDI - SEAT  *** 433 NOLU		3D0951253A - 7N0951253 -				
RO-VA-025	VOLKSWAGEN	488 NOLU	RÖLE VW GOLF		03C906207				
RO-VA-026	VOLKSWAGEN	370 NOLU	KIZDIRMA RÖLE VW GOLF V - GOLF VI - GOLF VII - TIGUAN - PASSAT B6 - B7		8E0951253 - 4H0951253  8D0951253 - 7M0951253A				
RO-VA-027	VOLKSWAGEN - FORD - FIAT	FLAŞÖR	DÖRTLÜ İKAZ RÖLESİ ( FLAŞÖR ) VW CADDY - GOLF - JETTA - PASSAT - POLO -- FORD FOCUS - ESCORT - FIESTA - KA - MONDEO -- FIAT UNO		1H0953227	S05-031			
RO-VA-028	VOLKSWAGEN - AUDI	18 NOLU	RÖLE VW AMAROK - BEETLE - CADDY - PHAETON - TRANSPORTER T5 - TOUAREG - CC B7 -- AUDI A1 - A3 - A4 - A5 - A6 - A7 - Q7 - TT		191937503				
RO-VA-029	VOLKSWAGEN	507 NOLU	MARŞ KİLİT RÖLESİ VW JETTA / GOLF V 2004/2009 - CADDY 2004/2009 - PASSAT 2006/2007		7N0951253 - 3D0951253A				
RO-VA-030	VOLKSWAGEN	429 NOLU	VW KONTAK ÇALIŞMA RÖLESİ  VW GOLF IV - BORA - PASSAT - POLO  *** 429		1J0906381				
RO-VA-031	VOLKSWAGEN - AUDI - SKODA	372 NOLU	YAKIT POMPA RÖLESİ AUDI A100 91>94 / A4 95>99 / A6 95>99  &  SKODA SUPERB 02>08 & VW PASSAT 97/05		4D0951253				
RO-VA-032	VOLKSWAGEN- SKODA		YAKIT POMPA KONTROL MODÜLÜ VW GOLF V - JETTA - POLO - SKODA FABIA		1K0906093G - 1K0906093F				
RO-VA-033	VOLKSWAGEN - AUDI		YAKIT POMPA KONTROL MODÜLÜ VW PASSAT - AUDI A3 - A4		3C0906093C				
RO-VA-034	VOLKSWAGEN - SKODA - AUDI	410 NOLU	YAKIT POMPA RÖLESİ VW POLO - SHARAN - SKODA FABIA I - AUDI A2		6N0906383 - 6N0906383B				
RO-VA-035	VOLKSWAGEN - AUDI		YAKIT POMPA KONTROL MODÜLÜ AUDI A4 A6		4F0906093L				
RO-VA-036	VOLKSWAGEN - AUDI		YAKIT POMPA KONTROL MODÜLÜ AUDI A4 A5 A6		8K0906093				
RO-VA-037	VOLKSWAGEN		YAKIT POMPA KONTROL MODÜLÜ VW AMAROK		5N0906093				
RO-VA-038	VOLKSWAGEN - SKODA		YAKIT POMPA KONTROL MODÜLÜ VW PASSAT SKODA		3Q0906093				
RO-VA-039	AUDI VOLKSWAGEN		YAKIT POMPA RÖLESİ AUDI Q3 VW TIGUAN		5N0906093B				19.08.2025
RO-LU-001	BMW	5 PIN 12V LACİVERT	MİNİ RÖLE ( 5 PIN 12V LACİVERT ) BMW		61368364582 V23134-K59-X320	S05-031			
RO-LU-002	BMW	5 PIN 12V SARI	MİNİ RÖLE ( 5 PIN 12V SARI ) BMW		V23134-K52-X181 - 61361389105	S05-031			
RO-LU-003	BMW	5 PIN 12V YEŞİL	MİNİ RÖLE ( 5 PIN 12V YEŞİL ) BMW		V23134-N52-X171 - 61368353447 -	S05-031			
RO-LU-004	BMW	4 PİN	RÖLE ( 4 PİN ) BMW E81 E82 E87 E88 F20 F21 E36 E46 E90 E91 F30 F80 E93 E60 F10 F11 F12		61366915327	S05-031			
RO-LU-005	BMW		SİNYAL RÖLESİ BMW		V23078-L1002-A303 V23078-L1002-A303				
RO-LU-006	MERCEDES		FAR YÜKSEKLİK KONTROL ÜNİTESİ MERCEDES W211 W219 W251		A2198202526 - 5DF008278-07 -				
RO-LU-007	MERCEDES		ÇOK FONKSİYONLU RÖLE MERCEDES W169 - W176 - W245 - W246 - W242 - W202 - W203 - S202 - S203 - CL203 - C208 - W210 - W220 - C215		4RD007794-021 - A0045450405 -	S05-031			
RO-LU-008	MERCEDES	12V PİN 4 PİN GRİ	MİCRO RÖLE ( 12V PİN 4 PİN GRİ ) MERCEDES		A0019820823				
RO-LU-009	MERCEDES	32 NOLU 12V 4 PİN SİYAH	RÖLE ( 32 NOLU 12V 4 PİN SİYAH ) MERCEDES VITO - VİANO		A0035420819	S05-031			
RO-LU-010	MERCEDES	52 NOLU 12V 4 PİN GRİ	RÖLE ( 52 NOLU 12V 4 PİN GRİ ) MERCEDES		A0035421619 - V23134-J52-X491				
RO-LU-011	MERCEDES - OPEL	12V 5 PİN SARI	RÖLE ( 12V 5 PİN SARI ) MERCEDES - OPEL ASTRA F - ASTRA G		A0009828323 - 4RD007794-51 -	S05-031			
RO-FO-001	FORD	4 PIN SİYAH	MİNİ RÖLE ( 4 PIN SİYAH ) FORD TRANSIT - CONNECT - MONDEO - S-MAX - GALAXY IV		6G91-14B192-CA - 6G9T-14B192-CA - 1435532	S05-031			
RO-FO-002	FORD	4 PIN 12V 10/20A SİYAH	MİCRO RÖLE ( 4 PIN 12V 10/20A SİYAH ) FORD FOCUS - ESCORT - MONDEO		5M5T-14B192-AA				
RO-FO-003	FORD	ŞOK KAPTÖRÜ SARI	DEVRE KESİCİ ( ŞOK KAPTÖRÜ ) > SARI <  FORD TRANSIT		2S6T-9341-AA				
RO-FO-004	FORD	4 PIN 12V MAVİ	MİCRO RÖLE ( 4 PIN 12V MAVİ ) FORD SIERRA I - SCORPIO - FIESTA - ESCORT IV		86AG-7K057-AA - 6153497 -				
RO-FO-005	FORD	4 PIN 12V BEYAZ	MİCRO RÖLE 4 PIN 12V BEYAZ FORD TRANSIT - ESCORT - FIESTA		93BG-13L028-AA				
RO-FO-006	FORD	4 PIN 12V BEYAZ	MİCRO RÖLE ( 4 PIN 12V BEYAZ ) FORD		88AG-13L028-AA				
RO-FO-007	FORD	4 PIN 12V KAHVERENGİ	MİCRO RÖLE ( 4 PIN 12V KAHVERENGİ ) FORD KA - MONDEO		98FG-14N089-AA - 96FG-14N089-AA				
RO-FO-008	FORD	4 PIN 12V KAHVERENGİ	MİCRO RÖLE ( 4 PIN 12V KAHVERENGİ ) FORD		85GG-14N089-CA				
RO-FO-009	FORD	4 PIN 12V MAVİ	MİCRO RÖLE ( 4 PIN 12V MAVİ ) FORD ESCORT - FIESTA - FOCUS - MONDEO		96FG-19W572-AA				
RO-FO-010	FORD		FLAŞÖR 12V FORD TRANSİT V 184-V347 - CONNECT 12 V		1C1T-13350-AA	S05-031			
RO-FO-011	FORD	12V 4 PİN 30A MAVİ	MİCRO RÖLE ( 12V 4 PİN 30A MAVİ ) FORD TRANSİT V347 - MONDEO		8V5T-14B192-AA				
RO-FO-012	FORD	12V 5 PİN SİYAH	MİCRO RÖLE ( 12V 5 PİN SİYAH ) FORD TRANSIT CUSTOM V362 - TOURNEO CUSTOM V362 - ECOSPORT		GU5T-14B192-GA				
RO-TO-001	TOYOTA	12V 4 PİN 30A GRİ	MİCRO RÖLE ( 12V 4 PİN 30A GRİ ) TOYOTA AVENSIS - AURIS - LAND CRUISER - RAV 4		1238505 - 6238610 - 171919505A - A0025421119 90080-87019 - 0332011007 - 0332011001				
RO-TO-002	TOYOTA	12V 5 PİN 30A KAHVERENGİ	MİCRO RÖLE ( 12V 5 PİN 30A KAHVERENGİ ) TOYOTA		90987-04004 - 90080-87020 - 186700-0860				
RO-TO-003	TOYOTA	12V 4 PİN MAVİ	RÖLE ( 12V 4 PİN MAVİ ) TOYOTA		90987-02027 - 156700-2870 -				
RO-TO-004	TOYOTA - SUZUKI	12V 4 PİN MAVİ	RÖLE ( 12V 4 PİN MAVİ ) TOYOTA SUZUKI		156700-3220				
RO-TO-005	TOYOTA	12 V 4 PİN PEMBE	RÖLE ( 12 V 4 PİN PEMBE ) TOYOTA YARIS - CORALLA		90987-02030 - 156700-3650 -				
RO-TO-006	TOYOTA	12V 4 PİN GRİ	RÖLE ( 12V 4 PİN GRİ ) TOYOTA HILUX - LAND CRUISER		90987-02025 - 156700-2540 -				
RO-KO-001	HYUNDAI - KIA	ANA RÖLE 12V 50A 4 PİN	RÖLE, ANA RÖLE - KIZDIRMA 12V 50A 4 PİN HYUNDAI SANTA FE - İ40 - KIA SORENTO		95210-2E000				
RO-KO-002	HYUNDAI - TOYOTA	12V 30A	FAR RÖLESİ 12V 30A HYUNDAI  - TOYOTA		VER-VR3110				
RO-KO-003	HYUNDAI	5 PİN	MİCRO RÖLE 5 PİN CM1-D-12V		CM1-D-12V				
RO-KO-004	HYUNDAI - KIA	12V 20A 4 PİN SARI	MİCRO RÖLE ( 12V 20A 4 PİN SARI ) HYUNDAI - KIA		95224-29750				
RO-KO-005	HYUNDAI	12V 4 PİN SİYAH	RÖLE ( 12V 4 PİN SİYAH ) HYUNDAI		95270-3A005				
RO-KO-006	HYUNDAI	12V 30 A 4 PİN SİYAH	RÖLE ( 12V 30 A 4 PİN SİYAH ) HYUNDAI ACCENT ERA		95224-38050 - 95230-3A400 -	S05-031			
RO-KO-007	HYUNDAI	12V 3 PİN	FLAŞÖR RÖLE 12V 3 PİN HYUNDAI H100 - ACCENT - STAREX		VB-2221	S05-031			
RO-KO-008	HYUNDAI-MITSUBISHI	12V 4 PIN	FAR RÖLESİ 12V 4 PIN HYUNDAI H100 - MITSUBISHI L300		VER-VR3115 90987-02011 - 05670-06912 - 05670-07141				
RO-JA-001	MITSUBISHI - HYUNDAI	3 PİN 12V	FAR RÖLESİ 3 PİN 12V MITSUBISHI - HYUNDAI		VER-VR3140				
RO-JA-002	MITSUBISHI - HONDA	12V 5 PİN	MİCRO RÖLE ( 12V 5 PİN ) MITSUBISHI - HONDA		RC-5102				
RO-JA-003	MITSUBISHI	12V 4 PİN KAHVERENGİ	RÖLE ( 12V 4 PİN KAHVERENGİ ) MITSUBISHI		7002620828				
RO-JA-004	MITSUBISHI	12V 4 PİN KAHVERENGİ	RÖLE ( 12V 4 PİN KAHVERENGİ ) MITSUBISHI		7002319824				
RO-JA-005	MITSUBISHI	12V 4 PİN MAVİ	RÖLE ( 12V 4 PİN MAVİ ) MITSUBISHI		7003319721				
RO-UN-001	VOLKSWAGEN	ÇİFT PLATİN	RÖLE FAR RÖLESİ VW 1303 / JAGUAR  HELLA (ÇİFT PLATİN)		4RD001836-051				
RO-UN-002	UNIVERSAL	4 PİN 35A	MİCRO RÖLE 4 PİN 35A		V23073				
RO-UN-003	UNIVERSAL	12V 3 PİN	FLAŞÖR UNIVERSAL ELEKTRONİK ŞEFFAF 12V		20801312 - 20801316 -				
RO-UN-004	UNIVERSAL	12V 40A 5 PİN LEDLİ	MİNİ RÖLE 12V 30A 5 PİN LEDLİ		55-9003 ITH	S05-031			
RO-UN-005	UNİVERSAL	40A 5 PİN	MİNİ RÖLE 12V 40A 5 PİN LEDLİ ÇİFT PLATİN *** LPG		9000	S05-031			
RO-UN-006	UNIVERSAL	12V 40A 4 PİN	MİNİ RÖLE 12V 40A 4 PİN		20701412	S05-031			
RO-UN-007	UNIVERSAL	24V 30A 5 PİN LEDLİ	MİNİ RÖLE 24V 30A 5 PİN LEDLİ		20701524	S05-031			
RO-UN-008	UNIVERSAL	12V ÇİFT BOBİN	FAR RÖLESİ 12V ÇİFT BOBİN		9000				
RO-UN-009	UNIVERSAL	12V 20A 4 PİN	MİCRO RÖLE 12V 20A 4 PİN		20701104				
RO-UN-010	UNIVERSAL	12V 20A/25A 5 PİN	MİCRO RÖLE 12V 20A/25A 5 PİN		20701105				
RO-UN-011	UNIVERSAL	12V 80A 4 PİN	GÜÇ RÖLESİ 12V 80A 4 PİN		20701480	S05-031			
RO-UN-012	UNIVERSAL	TÜP ROLESİ	LPG KESİCİ RÖLESİ ( TÜP RÖLESİ )		KE01130A				
