SKOD	ARAC	KATEGORİ	ÜRÜN ADI	DURUM	AÇIKLAMA	Ü1	Ü2	Ü3	TARİH
S02-089	VOLKSWAGEN	02 PİN	VOLKSWAGEN PARK  SENSOR VE KALEM BOBİN SOKETI YAN TIRNAK ( 2 PIN )		2039 2K039 6085A 2039 2K039				
S02-090	VOLKSWAGEN	02 PİN	VW & M.BENZ YM SENSÖR SOKETİ *** SİYAH ÇERÇEVELİ (2 PİN)		2095A				
S02-091	VOLKSWAGEN	02 PİN	SENSÖR SOKETİ BAŞ TIRNAK (2 PİN)		2039B 2K039				
S02-092	VOLKSWAGEN	02 PİN	SENSÖR SOKETİ YAN TIRNAK TERS KİLİT (2 PİN)		2039D 2K039				
S02-093	VOLKSWAGEN	02 PİN	SENSÖR SOKETİ ORTA TIRNAK TERS KİLİT (2 PİN)		2039C 2K039				
S02-094	VOLKSWAGEN	02 PİN	VOLKSWAGEN PARK  SENSOR VE KALEM BOBİN SOKETI ( 2 PIN )		2039F				
S02-095	VOLKSWAGEN	02 PİN	VOLKSWAGEN PARK  SENSOR VE KALEM BOBİN SOKETI ***SARI ( 2 PIN )		2039Y				
S02-096	VOLKSWAGEN	02 PİN	VOLKSWAGEN PARK  SENSOR VE KALEM BOBİN SOKETI ***MAVİ ( 2 PIN )		2039M				
S02-097	VOLKSWAGEN	02 PİN	VOLKSWAGEN PARK  SENSOR VE KALEM BOBİN SOKETI ***GRİ ( 2 PIN )		2039G				
S02-098	VOLKSWAGEN	02 PİN	VOLKSWAGEN PARK  SENSOR VE KALEM BOBİN SOKETI *** ( 2 PIN )		2039S				
S02-099	VOLKSWAGEN	02 PİN	VW & M.BENZ YM SENSÖR SOKETİ *** GRİ ÇERÇEVELİ (2 PİN)		2095				
S02-100		02 PİN	ÜNİVERSAL  H7 AMPUL SOKETI ( 2 PIN )		H7 HBH7 6050 HBH7 HB07				
S02-101		02 PİN	ÜNİVERSAL  H11-H27 SIS AMPUL SOKETI ( 2 PIN )		H11 HBH11 5760A 2S183 HBH11 HB11				
S02-102		02 PİN	ÜNİVERSAL  H11 - H16 SIS AMPUL SOKETI ( 2 PIN ) ÇERÇEVELİ		H11YM HBH11YM 5760B 2S181 HBH11YM HB11Y				
S02-103	VOLKSWAGEN	02 PİN	ÜNİVERSAL  H11 -  H16 SIS AMPUL SOKETI VOLKSWAGEN ***ÇERÇEVELİ ( 2 PIN )		2113				
S02-104		02 PİN	SIS FAR SOKETI 9006 ( 2 PIN )		HB9006 2S182 HB9006				
S02-105		02 PİN	SİS FAR SOKETİ 9005-9006 (GENİŞ YARIKLI) (2 PİN)		HB90056 HB9006 HB16				
S02-106		02 PİN	SIS AMPUL SOKETI H10 - 9005 ( 2 PIN )		HB9005 HB9005 9693 2S180 HB9005 HB15				
S02-107	OPEL	02 PİN	OPEL  SIS SOKETI ( 2 PIN )		2015 2K015 5889 2S058 2015 2K015				
S02-108		02 PİN	ÜNİVERSAL  H27 AMPUL SOKETI ( 2 PIN )		HBH27 9411 2S179 HBH27 HB17				
S02-109		02 PİN	ÜNİVERSAL  H27 AMPUL SOKETI ( 2 PIN )		2105				
S02-110		02 PİN	PSY24W GUNDUZ FARI SOKETI ( 2 PIN )		2085A 2K085A 5317 2K072				
S02-111		02 PİN	SOKET ( 2 PIN )						
S02-112	VOLKSWAGEN	02 PİN	VW BALATA FİŞİ & ABS SENSÖR & ISI MÜŞÜR SOKETİ D TİPİ INCE ( 2 PIN )	YENİ	2007A 2K007A 5681A 2S001 2007A 2K007A				
S02-113	VOLKSWAGEN	02 PİN	VW BALATA FİŞİ & ABS SENSÖR & ISI MÜŞÜR SOKETİ D TİPİ INCE ***ALT TIRNAK ( 2 PIN )		2007AB 2007BA 2K007AB				
S02-114		02 PİN	VOLSKWAGEN ABS SOKETI ***KAHVERENGİ ( 2 PIN )		2007AC				
S02-115	VOLKSWAGEN	02 PİN	D VOLKSWAGEN KLİMA VE FREN SOKET (ERKEK) KARSILIGI INCE ( 2 PIN )		2007AE 2K007AE 5681B 2S002 2007AE 2K007AE				
S02-116	VOLKSWAGEN	02 PİN	VOLKSWAGEN SU FISKIYE - SIS YAN LAMBA SOKETI ( 2 PIN )		2007B 2K007B 5545 2S005 2007B 2K007B				
S02-117		02 PİN	SU FISKIYE - SIS YAN LAMBA SOKETI KARSILIGI ( 2 PIN )		2007BE 5545B 2K007BE				
S02-118		02 PİN	VOLSKWAGEN ABS SOKETI ( 2 PIN )		2007BA 2K007BA 2S001A 2K007BA				
S02-119	MERCEDES	02 PİN	MERCEDES  SOKET ( 2 PIN )		2007X 2K007BA 2S013 2007X 2K007X				
S02-120	RENAULT FIAT PEUGEOT  VOLKSWAGEN  MERCEDES FORD        PMC KONJEKTOR	02 PİN	VW / FORD / PEUGEOT ENJEKTOR - KONJEKTOR - KORNA  - SENSÖR SOKETI ( 2 PIN )		2007 2K007 5539A 2S011 2007 2K007				
S02-121	PEUGEOT  VOLKSWAGEN   FORD         KONJEKTOR	02 PİN	VW / FORD / PEUGEOT ENJEKTOR - KONJEKTOR - KORNA  - SENSÖR SOKETI KARŞILIĞI ( 2 PIN )		2007AE 2K007AE 2007AE 2K007E				
S02-122	VOLKSWAGEN  MERCEDES         PMC	02 PİN	MERCEDES- SPRINTER ENJEKTÖR SOKETİ ( 2 PIN )		2007Y 2K007Y 5539C 2S012 2007Y 2K007Y				
S02-123	MERCEDES	02 PİN	SENSÖR SOKETİ MERCEDES-BENZ (2 PIN)		2007S				
S02-124	RENAULT               PMC	02 PİN	ENJEKTÖR SOKETİ RENAULT MASTER III (2 PIN)						
S02-125	VOLKSWAGEN	02 PİN	VOLKSWAGEN YEDEK SU BİDON  DEPO SOKETI ( 2 PIN )		2060 2K060 5041 2S007 2060 2K060				
S02-126	VOLKSWAGEN	02 PİN	SEAT RADYATÖR YEDEK SU DEPO SOKETI ( 2 PIN )		2060A 5046 2S008				
S02-127	VOLKSWAGEN           PMC	02 PİN	VOLKSWAGEN DIREKSIYON POMPA PASSAT - EL FREN KALIPER - FAN MOTORU SOKETI ( 2 PIN )		2007C 2K007C 5546 2S015 2007C 2K007C				
S02-128	VOLKSWAGEN	02 PİN	VOLKSWAGEN SOKETİ ( 2 PIN)		2007CA				
S02-129	RENAULT	02 PİN	RENAULT MGN II SCENİC EL FREN KALİPER MOTORU SOKETI ( 2 PIN )		2057 2K057 5521 2S028 2057 2K057				
S02-130	VOLKSWAGEN           PMC	02 PİN	VOLKSWAGEN  DIREKSIYON POMPA SOKETI KABLOLU ( 2 PIN )		2052 2K052 5785B 2S018 2052 2K052				
S02-131	VOLKSWAGEN           PMC	02 PİN	VOLKSWAGEN DIREKSIYON POMPA SOKETI ***KABLOSUZ ( 2 PIN )						
S02-132	VOLKSWAGEN           PMC	02 PİN	VOLKSWAGEN DIREKSIYON POMPA SOKETI KABLOLU ( 2 PIN )		2054 2K054 5785A 2S017 2054 2K054				
S02-133	VOLKSWAGEN           PMC	02 PİN	VOLKSWAGEN - AUDI - SEAT - SKODA DIREKSIYON POMPA SOKETI KABLOLU ( 2 PIN )		2051F				
S02-134	VOLKSWAGEN	02 PİN	VOLKSWAGEN ABS SENSOR SOKETI ***YAN KİLİT ( 2 PIN )		2007AA 2K007AA 5681C 2S003 2007AA 2K007AA				
S02-135	VOLKSWAGEN	02 PİN	VOLKSWAGEN SOKET TERS KİLİT  ( 2 PIN )		2007D 2K007D 2S010 2007D 2K007D				
S02-136	VOLKSWAGEN	02 PİN	VOLKSWAGEN ABS SENSOR SOKETI GOLF IV BORA POLO A3 ( 2 PIN )		2056 2K056 2S009 2056 2K056				
S02-137		02 PİN	SOKET ( 2 PIN )		2042A				
S02-138		02 PİN	JAPON İŞ MAKİNASI MUSUR  EKSANTRIK DEVIR SENSOR SOKETI ( 2 PIN )		2045A 2K045A 5233 2S108 2045A 2K045A				
S02-139		02 PİN	JAPON İŞ MAKİNASI MUSUR  EKSANTRIK DEVIR SENSOR SOKETI ( 2 PIN )		2006A				
S02-140		02 PİN	JAPON TIPI SOKET ( 2 PIN )		2045 2K045 5233A 2S109 2045 2K045				
S02-141	FORD	02 PİN	FORD FAN MUSUR SOKETI ( 2 PIN )		2008A				
S02-142	FORD	02 PİN	FORD FAN MUSUR SOKETI ( 2 PIN )		2008 2K008 2032 2S082 2008 2K008				
S02-143	HYUNDAI MITSUBISHI     KONJEKTOR	02 PİN	JAPON KONJEKTOR SOKETI BUYUK ( 2 PIN )		2027 2K027 5821 2S031				
S02-144	HYUNDAI MITSUBISHI     KONJEKTOR	02 PİN	JAPON KONJEKTOR SOKETI ***KUCUK BOY ( 2 PIN )		5820				
S02-145	HYUNDAI MITSUBISHI     KONJEKTOR	02 PİN	JAPON ŞARJ DİNAMO ÇEVİRİCİ- KONJEKTOR SOKETI ( 2 PIN )		2027 2K027				
S02-146	FORD	02 PİN	FORD KORNA-ABS SENSOR SOKETI ( 2 PIN )		2018 2K018 5541 2S069 2018 2K018				
S02-147	OPEL	02 PİN	OPEL BOBİN - KORNA SOKETI ( 2 PIN )		2K018C 2477 2S071 2018C 2K018C				
S02-148	TOYOTA	02 PİN	TOYOTA COROLLA - HONDA ENJEKTÖR SOKETİ ( 2 PIN )		2071 2K071 5887A 2S054 2071 2K071				
S02-149	TOYOTA	02 PİN	TOYOTA COROLLA - HONDA ENJEKTÖR SOKETİ KARŞILIĞI ( 2 PIN )		5887B				
S02-150		02 PİN	KORNA SOKETI ( 2 PIN )		2018D 2K018D 2S070 2018D 2K018D				
S02-151		02 PİN	SOKET ( 2 PIN )		2K018H				
S02-152	HYUNDAI	02 PİN	HYUNDAİ & KİA BOBİN SOKETI İ30 - İX35 TOCSON SPORTAGE ( 2 PIN )		2075 2K075 2s115 2075				
S02-153	FORD	02 PİN	FORD MÜŞÜR SOKETİ (2 PİN)		2K018F				
S02-154	FORD	02 PİN	FORD MUSUR SOKETI *** SİYAH ( 2 PIN )		2038 2K038 5772 2S089 2038 2K038				
S02-155	FORD	02 PİN	MUSUR SOKETI *** GRİ ( 2 PIN )		2038C 2K038C				
S02-156	FORD	02 PİN	FORD MUSUR SOKETI ( 2 PIN )		2038C 2K038C 2S087 2038C				
S02-157	FORD	02 PİN	FORD MÜŞÜR SOKETİ *** SİYAH / ALT TIRNAK		2038B 2038B 2K038B				
S02-158	FORD	02 PİN	FORD MUSUR SOKETI  ___*** SİYAH / *** KÜÇÜK  ( 2 PIN )		2038A 2K038A 9695A 2S086 2038A 2K038A				
S02-159	FORD	02 PİN	FORD MÜŞÜR SOKETİ  *** KAHVERENGİ (2 PİN)		2038D 2K038D 2S088 2038D				
S02-160	FORD	02 PİN	FORD FOCUS I ISI & HARARET MUSUR SOKETI *** SİYAH *** ÜSTTEN TIRNAKLI		2038F 2K038F 2S090 2038F 2K038F				
S02-161	FORD	02 PİN	FORD MÜŞÜR SOKETİ *** SİYAH (2 PİN)		2K038G 2K038G				
S02-162	FORD	02 PİN	FORD MÜŞÜR SOKETİ (2 PİN)		2K038H				
S02-163	FIAT	02 PİN	FIAT SOKET ( 2 PIN )		2061 2K061 2S103 2061 2K061				
S02-164	FIAT	02 PİN	FIAT MÜŞÜR SOKETİ ( 2 PIN )		2099				
S02-165	NISSAN	02 PİN	NISSAN ENJEKTÖR SOKETİ - PATHFINDER R50  ( 2 PIN )		2075A 2K075A 2K061				
